日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-06-27,688620,15.27,14.26,15.52,14.1,570537,825619677.0,13.33,33.9,3.61,67.7
2023-06-28,688620,14.02,12.82,14.02,12.66,359148,473800020.0,9.54,-10.1,-1.44,42.62
2023-06-29,688620,12.67,13.05,13.52,12.67,215152,284344020.0,6.63,1.79,0.23,25.53
2023-06-30,688620,12.99,13.39,13.61,12.95,173664,232656409.0,5.06,2.61,0.34,20.61
2023-07-03,688620,13.41,13.96,14.28,13.37,207948,288342867.0,6.8,4.26,0.57,24.68
2023-07-04,688620,13.87,14.42,14.69,13.79,177351,254624780.0,6.45,3.3,0.46,21.04
2023-07-05,688620,14.28,13.91,14.61,13.85,128641,183109611.0,5.27,-3.54,-0.51,15.26
2023-07-06,688620,13.8,15.18,15.82,13.8,196234,294307545.0,14.52,9.13,1.27,23.29
2023-07-07,688620,14.93,14.64,15.23,14.48,113543,169010808.0,4.94,-3.56,-0.54,13.47
2023-07-10,688620,14.71,14.21,14.78,14.07,91661,131442059.0,4.85,-2.94,-0.43,10.88
2023-07-11,688620,14.22,14.37,14.63,14.17,83506,120494797.0,3.24,1.13,0.16,9.91
2023-07-12,688620,14.49,13.98,14.81,13.94,117410,169479968.0,6.05,-2.71,-0.39,13.93
2023-07-13,688620,14.02,15.94,16.68,13.93,243360,375689464.0,19.67,14.02,1.96,28.88
2023-07-14,688620,15.87,15.95,17.07,15.76,206417,338333320.0,8.22,0.06,0.01,24.49
2023-07-17,688620,15.76,15.42,16.07,15.33,98513,153766614.0,4.64,-3.32,-0.53,11.69
2023-07-18,688620,15.51,15.93,17.08,15.51,153071,250249764.0,10.18,3.31,0.51,18.16
2023-07-19,688620,15.69,16.46,16.6,15.4,145479,232676279.0,7.53,3.33,0.53,17.26
2023-07-20,688620,16.27,15.02,16.27,14.87,162640,251697011.0,8.51,-8.75,-1.44,19.3
2023-07-21,688620,15.0,14.47,15.33,14.33,118431,174917584.0,6.66,-3.66,-0.55,14.05
2023-07-24,688620,14.37,14.3,14.54,14.11,66977,95929255.0,2.97,-1.17,-0.17,7.95
2023-07-25,688620,14.49,14.38,14.58,14.16,78985,113844186.0,2.94,0.56,0.08,9.37
2023-07-26,688620,14.47,14.31,14.81,14.12,99950,144898271.0,4.8,-0.49,-0.07,11.86
2023-07-27,688620,14.29,13.88,14.32,13.85,91390,127920895.0,3.28,-3.0,-0.43,10.84
2023-07-28,688620,13.95,13.94,13.98,13.63,61249,84853586.0,2.52,0.43,0.06,7.27
2023-07-31,688620,13.85,13.9,14.12,13.83,53602,74893676.0,2.08,-0.29,-0.04,6.36
2023-08-01,688620,13.85,13.76,13.89,13.59,57789,79278271.0,2.16,-1.01,-0.14,6.86
2023-08-02,688620,13.62,13.68,13.71,13.59,36498,49895777.0,0.87,-0.58,-0.08,4.33
2023-08-03,688620,13.6,13.72,13.85,13.58,44787,61633710.0,1.97,0.29,0.04,5.31
2023-08-04,688620,13.84,14.01,14.03,13.77,71840,100176004.0,1.9,2.11,0.29,8.52
2023-08-07,688620,13.93,13.48,13.97,13.35,85805,117249764.0,4.43,-3.78,-0.53,10.18
2023-08-08,688620,13.42,13.64,13.82,13.4,57629,78753367.0,3.12,1.19,0.16,6.84
2023-08-09,688620,13.55,13.8,13.82,13.42,53134,72523566.0,2.93,1.17,0.16,6.3
2023-08-10,688620,13.72,13.91,14.17,13.69,66671,93168206.0,3.48,0.8,0.11,7.91
2023-08-11,688620,13.82,13.68,14.0,13.58,52775,72890234.0,3.02,-1.65,-0.23,6.26
