日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-09-12,300700,3.63,4.4,4.4,3.63,54,79956.0,25.75,47.16,1.41,0.03
2017-09-13,300700,4.86,4.86,4.86,4.86,10,16620.0,0.0,10.45,0.46,0.0
2017-09-14,300700,5.37,5.37,5.37,5.37,13,23764.0,0.0,10.49,0.51,0.01
2017-09-15,300700,5.93,5.93,5.93,5.93,10,20110.0,0.0,10.43,0.56,0.0
2017-09-18,300700,6.54,6.54,6.54,6.54,54,118740.0,0.0,10.29,0.61,0.03
2017-09-19,300700,7.22,7.22,7.22,7.22,102,248993.0,0.0,10.4,0.68,0.05
2017-09-20,300700,7.96,7.96,7.96,7.96,63,168641.0,0.0,10.25,0.74,0.03
2017-09-21,300700,8.78,8.78,8.78,8.78,46,135424.0,0.0,10.3,0.82,0.02
2017-09-22,300700,9.68,9.68,9.68,9.68,391,1266058.0,0.0,10.25,0.9,0.19
2017-09-25,300700,10.66,10.66,10.66,10.66,196,697582.0,0.0,10.12,0.98,0.1
2017-09-26,300700,11.75,11.75,11.75,11.75,265,1039092.0,0.0,10.23,1.09,0.13
2017-09-27,300700,12.95,12.95,12.95,12.95,430,1853472.0,0.0,10.21,1.2,0.21
2017-09-28,300700,14.26,14.26,14.26,14.26,591,2800508.0,0.0,10.12,1.31,0.29
2017-09-29,300700,15.71,15.71,15.71,15.71,2100,10953586.0,0.0,10.17,1.45,1.02
2017-10-09,300700,17.3,17.3,17.3,17.3,3311,18997444.0,0.0,10.12,1.59,1.61
2017-10-10,300700,19.06,19.06,19.06,19.06,40628,256403434.0,0.0,10.17,1.76,19.72
2017-10-25,300700,20.85,20.98,20.98,20.14,77684,530073392.0,4.41,10.07,1.92,37.71
2017-10-26,300700,21.16,21.37,22.15,20.68,108802,772808080.0,7.01,1.86,0.39,52.82
2017-10-27,300700,21.77,21.33,22.92,20.76,79707,573609296.0,10.11,-0.19,-0.04,38.69
2017-10-30,300700,20.66,21.05,22.07,20.55,66755,470954320.0,7.13,-1.31,-0.28,32.41
2017-10-31,300700,20.87,22.23,22.8,20.56,85100,619114256.0,10.64,5.61,1.18,41.31
2017-11-01,300700,22.07,22.99,23.89,21.78,80307,606099232.0,9.49,3.42,0.76,38.98
2017-11-02,300700,22.87,22.17,23.77,22.15,59318,447641568.0,7.05,-3.57,-0.82,28.79
2017-11-03,300700,22.32,23.2,23.43,22.09,59530,447896240.0,6.04,4.65,1.03,28.9
2017-11-06,300700,23.69,23.6,24.54,23.21,68353,539121856.0,5.73,1.72,0.4,33.18
2017-11-07,300700,23.36,25.37,25.98,23.3,99259,823729472.0,11.36,7.5,1.77,48.18
2017-11-08,300700,25.13,26.03,27.81,25.01,97414,836082352.0,11.04,2.6,0.66,47.29
2017-11-09,300700,25.79,27.87,27.93,25.77,78128,690993776.0,8.3,7.07,1.84,37.93
2017-11-10,300700,27.87,27.88,28.01,26.71,58468,531520208.0,4.66,0.04,0.01,28.38
2017-11-13,300700,27.91,28.16,29.14,27.45,53253,495312544.0,6.06,1.0,0.28,25.85
2017-11-14,300700,28.15,30.13,30.62,28.14,70954,685777408.0,8.81,7.0,1.97,34.44
2017-11-15,300700,29.97,27.09,29.98,27.09,48242,449313968.0,9.59,-10.09,-3.04,23.42
2017-11-16,300700,26.35,25.59,26.78,24.92,66576,567902656.0,6.87,-5.54,-1.5,32.32
2017-11-17,300700,25.43,24.46,26.08,23.91,39586,329129600.0,8.48,-4.42,-1.13,19.22
2017-11-20,300700,24.57,25.95,26.14,24.21,35882,297713936.0,7.89,6.09,1.49,17.42
2017-11-21,300700,25.74,23.78,25.95,23.33,56682,451914944.0,10.1,-8.36,-2.17,27.52
2017-11-22,300700,23.3,24.57,24.67,22.84,39380,311206896.0,7.7,3.32,0.79,19.12
2017-11-23,300700,23.92,22.4,24.48,22.33,31712,247977120.0,8.75,-8.83,-2.17,15.39
2017-11-24,300700,22.38,20.76,22.92,20.6,38717,281038688.0,10.36,-7.32,-1.64,18.79
2017-11-27,300700,20.96,19.94,21.31,19.68,42328,286874160.0,7.85,-3.95,-0.82,20.55
2017-11-28,300700,19.94,20.28,20.55,19.64,37581,250302362.0,4.56,1.71,0.34,18.24
2017-11-29,300700,20.21,20.79,20.79,19.33,53255,355791840.0,7.2,2.51,0.51,25.85
2017-11-30,300700,20.51,20.55,21.36,20.38,36922,254592106.0,4.71,-1.15,-0.24,17.92
2017-12-01,300700,20.51,20.62,20.98,20.09,26338,179390666.0,4.33,0.34,0.07,12.79
2017-12-04,300700,20.11,18.53,20.11,18.53,28276,176842279.0,7.66,-10.14,-2.09,13.73
2017-12-05,300700,18.21,17.59,18.32,17.41,34717,204904943.0,4.91,-5.07,-0.94,16.85
2017-12-06,300700,17.53,18.31,18.41,17.53,26705,159382121.0,5.0,4.09,0.72,12.96
2017-12-07,300700,18.28,18.33,18.8,17.81,25367,153964753.0,5.41,0.11,0.02,12.31
2017-12-08,300700,18.28,19.38,20.18,18.19,39704,256829563.0,10.86,5.73,1.05,19.27
2017-12-11,300700,19.22,19.31,19.41,18.91,24014,152502081.0,2.58,-0.36,-0.07,11.66
2017-12-12,300700,19.28,19.18,19.63,18.72,25996,164906044.0,4.71,-0.67,-0.13,12.62
2017-12-13,300700,18.73,19.02,19.31,18.66,20249,127130738.0,3.39,-0.83,-0.16,9.83
2017-12-14,300700,18.99,19.33,19.54,18.93,28002,178316097.0,3.21,1.63,0.31,13.59
2017-12-15,300700,19.11,17.94,19.33,17.67,31617,193714846.0,8.59,-7.19,-1.39,15.35
2017-12-18,300700,18.11,18.1,18.67,17.82,18055,109141474.0,4.74,0.89,0.16,8.76
2017-12-19,300700,18.38,18.27,18.68,18.07,14937,90808581.0,3.37,0.94,0.17,7.25
2017-12-20,300700,18.26,18.2,18.75,17.96,17983,109837308.0,4.32,-0.38,-0.07,8.73
2017-12-21,300700,18.11,18.57,18.89,17.37,29494,178765271.0,8.35,2.03,0.37,14.32
2017-12-22,300700,18.38,19.28,19.7,18.38,41220,261083515.0,7.11,3.82,0.71,20.01
2017-12-25,300700,18.9,19.57,19.57,18.6,33018,208157754.0,5.03,1.5,0.29,16.03
2017-12-26,300700,19.51,20.52,21.07,19.33,48003,322616672.0,8.89,4.85,0.95,23.3
2017-12-27,300700,20.3,20.06,20.75,20.01,33866,227948124.0,3.61,-2.24,-0.46,16.44
2017-12-28,300700,19.99,20.24,20.85,19.94,28156,189688286.0,4.54,0.9,0.18,13.67
2017-12-29,300700,20.02,19.6,20.24,19.42,22699,148239286.0,4.05,-3.16,-0.64,11.02
2018-01-02,300700,20.06,20.28,21.01,20.06,29465,199493071.0,4.85,3.47,0.68,14.3
2018-01-03,300700,20.27,20.64,20.96,20.09,34402,235004512.0,4.29,1.78,0.36,16.7
2018-01-04,300700,20.39,20.45,20.56,20.15,22664,152650229.0,1.99,-0.92,-0.19,11.0
2018-01-05,300700,20.51,20.67,21.16,20.43,29132,200488665.0,3.57,1.08,0.22,14.14
2018-01-08,300700,21.45,20.69,21.68,20.27,42070,292113568.0,6.82,0.1,0.02,20.42
2018-01-09,300700,20.34,20.2,20.67,19.94,22713,151911139.0,3.53,-2.37,-0.49,11.03
2018-01-10,300700,20.06,18.99,20.15,18.52,29746,190462900.0,8.07,-5.99,-1.21,14.44
2018-01-11,300700,18.81,19.19,19.63,18.56,17807,113154224.0,5.63,1.05,0.2,8.64
2018-01-12,300700,19.06,19.04,19.59,18.72,13972,88311477.0,4.53,-0.78,-0.15,6.78
2018-01-15,300700,18.72,17.86,18.99,17.71,24520,147146749.0,6.72,-6.2,-1.18,11.9
2018-01-16,300700,18.11,18.11,18.64,17.92,18262,110876368.0,4.03,1.4,0.25,8.86
2018-01-17,300700,18.24,19.68,19.71,17.86,27910,174959805.0,10.22,8.67,1.57,13.55
2018-01-18,300700,19.63,20.6,21.04,19.36,43144,289257456.0,8.54,4.67,0.92,20.94
2018-01-19,300700,20.39,21.72,22.69,20.06,48891,345710608.0,12.77,5.44,1.12,23.73
2018-01-22,300700,21.48,22.38,22.46,20.85,36975,262346463.0,7.41,3.04,0.66,17.95
2018-01-23,300700,21.83,22.38,22.99,21.75,27763,204786667.0,5.54,0.0,0.0,13.48
2018-01-24,300700,22.23,21.98,22.68,21.83,22060,162082487.0,3.8,-1.79,-0.4,10.71
2018-01-25,300700,21.87,22.65,22.65,21.71,26691,196944849.0,4.28,3.05,0.67,12.96
2018-01-26,300700,22.55,22.93,23.25,22.32,24924,187716296.0,4.11,1.24,0.28,12.1
2018-01-29,300700,22.54,21.71,22.66,21.47,27583,200002566.0,5.19,-5.32,-1.22,13.39
2018-01-30,300700,20.24,19.52,20.24,19.52,30491,198294904.0,3.32,-10.09,-2.19,14.8
2018-01-31,300700,18.81,19.14,19.87,18.56,27932,178068422.0,6.71,-1.95,-0.38,13.56
2018-02-01,300700,19.29,19.43,20.09,19.24,31173,204044727.0,4.44,1.52,0.29,15.13
2018-02-02,300700,18.82,19.47,20.03,18.1,23830,154541892.0,9.93,0.21,0.04,11.57
2018-02-05,300700,19.02,17.51,19.82,17.51,30299,186913020.0,11.86,-10.07,-1.96,14.71
2018-02-06,300700,15.97,15.73,16.55,15.73,29785,157481387.0,4.68,-10.17,-1.78,14.46
2018-02-07,300700,16.28,15.66,16.52,14.44,28932,149597893.0,13.22,-0.45,-0.07,14.04
2018-02-08,300700,15.36,15.8,16.12,15.23,13684,71886465.0,5.68,0.89,0.14,6.64
2018-02-09,300700,14.87,15.05,15.52,14.75,15549,78336385.0,4.87,-4.75,-0.75,7.55
2018-02-12,300700,15.51,16.52,16.52,15.36,19684,105042776.0,7.71,9.77,1.47,9.56
2018-02-13,300700,16.45,16.97,17.8,16.45,22798,129190802.0,8.17,2.72,0.45,11.07
2018-02-14,300700,16.99,17.83,17.98,16.99,18304,107056157.0,5.83,5.07,0.86,8.89
2018-02-22,300700,18.11,17.9,18.17,17.37,19219,112773626.0,4.49,0.39,0.07,9.33
2018-02-23,300700,17.8,17.99,18.15,17.68,15913,94244837.0,2.63,0.5,0.09,7.72
2018-02-26,300700,18.29,18.98,18.98,17.99,24131,148421368.0,5.5,5.5,0.99,11.71
2018-02-27,300700,18.96,18.6,19.19,17.57,30845,188076869.0,8.54,-2.0,-0.38,14.97
2018-02-28,300700,17.19,17.53,18.07,16.82,41951,241090958.0,6.72,-5.75,-1.07,20.36
2018-03-01,300700,17.47,17.68,17.95,17.47,28090,164432386.0,2.74,0.86,0.15,13.64
2018-03-02,300700,17.53,17.43,18.36,17.37,27678,163518310.0,5.6,-1.41,-0.25,13.44
2018-03-05,300700,17.47,18.03,18.17,17.4,26797,157811484.0,4.42,3.44,0.6,13.01
2018-03-06,300700,18.17,19.18,19.86,18.12,56218,359681232.0,9.65,6.38,1.15,27.29
2018-03-07,300700,18.93,19.41,19.43,18.73,35807,226238879.0,3.65,1.2,0.23,17.38
2018-03-08,300700,19.37,19.64,20.34,19.3,40483,265437390.0,5.36,1.18,0.23,19.65
2018-03-09,300700,19.89,20.37,20.4,19.43,38983,256210919.0,4.94,3.72,0.73,18.92
2018-03-12,300700,20.96,20.23,21.1,20.06,39033,265373866.0,5.11,-0.69,-0.14,18.95
2018-03-13,300700,19.95,19.39,20.08,19.33,31849,207347000.0,3.71,-4.15,-0.84,15.46
2018-03-14,300700,19.44,19.39,19.96,19.34,27222,177225115.0,3.2,0.0,0.0,13.21
2018-03-15,300700,19.02,18.87,19.11,18.05,33964,209745892.0,5.47,-2.68,-0.52,16.49
2018-03-16,300700,18.85,19.42,19.71,18.66,25171,160205776.0,5.56,2.91,0.55,12.22
2018-03-19,300700,19.3,19.72,19.8,19.3,21400,139168760.0,2.57,1.54,0.3,10.39
2018-03-20,300700,19.33,19.53,19.62,19.04,19558,125153296.0,2.94,-0.96,-0.19,9.49
2018-03-21,300700,19.98,19.61,20.99,19.52,35432,238207594.0,7.53,0.41,0.08,17.2
2018-03-22,300700,19.63,20.09,20.61,19.48,30593,203892503.0,5.76,2.45,0.48,14.85
2018-03-23,300700,19.25,20.14,21.01,19.18,45887,307717200.0,9.11,0.25,0.05,22.28
2018-03-26,300700,20.25,21.61,21.8,20.25,42233,294745808.0,7.7,7.3,1.47,20.5
2018-03-27,300700,21.34,21.88,22.11,20.82,50979,362838336.0,5.97,1.25,0.27,24.75
2018-03-28,300700,21.31,20.69,21.57,20.66,35742,251146895.0,4.16,-5.44,-1.19,17.35
2018-03-29,300700,21.04,21.02,21.56,20.63,27369,191584273.0,4.49,1.59,0.33,13.29
2018-03-30,300700,21.19,21.43,21.74,20.95,30217,213688244.0,3.76,1.95,0.41,14.67
2018-04-02,300700,21.43,20.99,21.98,20.82,33218,234813333.0,5.41,-2.05,-0.44,16.13
2018-04-03,300700,20.55,20.83,20.94,19.94,18475,125630641.0,4.76,-0.76,-0.16,8.97
2018-04-04,300700,21.01,20.89,21.43,20.86,20912,146449773.0,2.74,0.29,0.06,10.15
2018-04-09,300700,20.55,21.82,21.86,20.24,31646,220998387.0,7.75,4.45,0.93,15.36
2018-04-10,300700,21.82,23.08,23.87,21.34,57729,429230224.0,11.59,5.77,1.26,28.02
2018-04-11,300700,22.69,22.51,23.07,22.29,34473,257695203.0,3.38,-2.47,-0.57,16.73
2018-04-12,300700,22.53,22.63,23.54,22.23,40024,303348496.0,5.82,0.53,0.12,19.43
2018-04-13,300700,22.53,21.68,22.54,21.67,29119,212048457.0,3.84,-4.2,-0.95,14.14
