日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1993-06-07,600650,8.18,10.33,10.43,6.98,90100,247067000.0,17.47,-47.7,-9.42,56.31
1993-06-08,600650,10.42,10.28,11.86,9.71,109261,365035000.0,20.81,-0.48,-0.05,68.29
1993-06-09,600650,10.18,9.3,10.42,9.01,27180,83162000.0,13.72,-9.53,-0.98,16.99
1993-06-10,600650,9.37,8.7,9.71,8.53,17529,51856000.0,12.69,-6.45,-0.6,10.96
1993-06-11,600650,8.42,8.63,9.04,8.03,15474,44082000.0,11.61,-0.8,-0.07,9.67
1993-06-14,600650,8.65,7.53,8.65,7.32,17903,48641000.0,15.41,-12.75,-1.1,11.19
1993-06-15,600650,7.5,7.41,7.65,7.1,9997,26071000.0,7.3,-1.59,-0.12,6.25
1993-06-16,600650,7.51,7.27,7.78,7.22,5279,13894000.0,7.56,-1.89,-0.14,3.3
1993-06-17,600650,7.54,7.31,7.67,7.22,4132,10844000.0,6.19,0.55,0.04,2.58
1993-06-18,600650,7.32,7.55,7.55,7.09,4276,11117000.0,6.29,3.28,0.24,2.67
1993-06-21,600650,7.32,7.27,7.94,7.08,10127,26690000.0,11.39,-3.71,-0.28,6.33
1993-06-22,600650,7.3,7.27,7.45,7.22,2078,5409000.0,3.16,0.0,0.0,1.3
1993-06-23,600650,7.4,7.25,7.41,7.24,1354,3514000.0,2.34,-0.28,-0.02,0.85
1993-06-24,600650,7.27,6.97,7.31,6.84,2732,6953000.0,6.48,-3.86,-0.28,1.71
1993-06-25,600650,6.98,7.27,7.98,6.98,5093,13387000.0,14.35,4.3,0.3,3.18
1993-06-28,600650,7.41,7.32,7.7,7.08,2455,6367000.0,8.53,0.69,0.05,1.53
1993-06-29,600650,7.54,7.41,7.69,7.17,7324,19230000.0,7.1,1.23,0.09,4.58
1993-06-30,600650,7.74,7.08,7.79,6.95,7359,19334000.0,11.34,-4.45,-0.33,4.6
1993-07-01,600650,7.05,6.84,7.17,6.55,6771,16900000.0,8.76,-3.39,-0.24,4.23
1993-07-02,600650,6.91,6.62,6.93,6.6,4147,10268000.0,4.82,-3.22,-0.22,2.59
1993-07-05,600650,6.62,6.02,6.72,5.88,5725,13566000.0,12.69,-9.06,-0.6,3.58
1993-07-06,600650,5.88,4.93,5.89,4.93,8609,18533000.0,15.95,-18.11,-1.09,5.38
1993-07-07,600650,4.5,4.91,5.15,4.5,6764,14039000.0,13.18,-0.41,-0.02,4.23
1993-07-08,600650,5.1,4.82,5.1,4.73,2864,5972000.0,7.54,-1.83,-0.09,1.79
1993-07-09,600650,4.87,4.4,4.87,4.35,3537,7102000.0,10.79,-8.71,-0.42,2.21
1993-07-12,600650,4.06,4.09,4.35,3.82,4396,8437000.0,12.05,-7.05,-0.31,2.75
1993-07-13,600650,4.06,4.35,4.68,4.06,3806,7516000.0,15.16,6.36,0.26,2.38
1993-07-14,600650,4.55,3.8,4.55,3.74,3012,5794000.0,18.62,-12.64,-0.55,1.88
1993-07-15,600650,3.78,3.66,3.97,3.63,2052,3807000.0,8.95,-3.68,-0.14,1.28
1993-07-16,600650,3.85,3.63,3.85,3.55,1879,3455000.0,8.2,-0.82,-0.03,1.17
1993-07-19,600650,3.58,3.44,3.7,3.42,1560,2829000.0,7.71,-5.23,-0.19,0.98
1993-07-20,600650,3.4,2.84,3.49,2.72,3907,6631000.0,22.38,-17.44,-0.6,2.44
1993-07-21,600650,3.05,2.86,3.11,2.78,1849,3094000.0,11.62,0.7,0.02,1.16
1993-07-22,600650,2.84,2.87,2.89,2.67,1250,2059000.0,7.69,0.35,0.01,0.78
1993-07-23,600650,2.88,2.8,2.94,2.7,1364,2272000.0,8.36,-2.44,-0.07,0.85
1993-07-26,600650,2.73,2.59,2.87,2.54,1581,2568000.0,11.79,-7.5,-0.21,0.99
1993-07-27,600650,2.6,2.63,2.75,2.47,1528,2469000.0,10.81,1.54,0.04,0.96
1993-07-28,600650,2.63,2.71,3.11,2.53,3074,5111000.0,22.05,3.04,0.08,1.92
1993-07-29,600650,3.01,2.8,3.01,2.7,1682,2783000.0,11.44,3.32,0.09,1.05
1993-07-30,600650,3.0,3.82,4.16,2.91,11680,20668000.0,44.64,36.43,1.02,7.3
1993-08-02,600650,4.11,2.87,4.3,2.87,13221,24499000.0,37.43,-24.87,-0.95,8.26
1993-08-03,600650,3.15,3.07,3.39,2.92,4950,8536000.0,16.38,6.97,0.2,3.09
1993-08-04,600650,3.08,3.37,3.44,2.94,2079,3587000.0,16.29,9.77,0.3,1.3
1993-08-05,600650,3.39,3.32,3.61,3.21,4438,7927000.0,11.87,-1.48,-0.05,2.77
1993-08-06,600650,3.42,3.48,3.58,3.39,3500,6281000.0,5.72,4.82,0.16,2.19
1993-08-09,600650,3.49,3.8,4.06,3.4,6207,11455000.0,18.97,9.2,0.32,3.88
1993-08-10,600650,3.87,3.31,3.99,3.06,6446,11978000.0,24.47,-12.89,-0.49,4.03
1993-08-11,600650,3.35,3.51,3.54,3.35,1752,3140000.0,5.74,6.04,0.2,1.1
1993-08-12,600650,3.6,3.83,3.87,3.58,5158,9510000.0,8.26,9.12,0.32,3.22
1993-08-13,600650,3.9,4.06,4.11,3.82,8607,16326000.0,7.57,6.01,0.23,5.38
1993-08-16,600650,4.43,5.5,5.55,4.31,18118,37854000.0,30.54,35.47,1.44,11.32
1993-08-17,600650,5.9,5.23,6.11,5.02,26681,59984000.0,19.82,-4.91,-0.27,16.68
1993-08-18,600650,5.26,4.96,5.5,4.93,9425,20325000.0,10.9,-5.16,-0.27,5.89
1993-08-19,600650,4.92,5.16,5.4,4.92,5370,11575000.0,9.68,4.03,0.2,3.36
1993-08-20,600650,5.18,4.78,5.39,4.45,5135,10808000.0,18.22,-7.36,-0.38,3.21
1993-08-23,600650,4.47,4.06,4.68,3.97,7069,13839000.0,14.85,-15.06,-0.72,4.42
1993-08-24,600650,3.97,3.92,4.2,3.78,4769,9053000.0,10.34,-3.45,-0.14,2.98
1993-08-25,600650,4.09,4.33,4.34,3.97,6838,13228000.0,9.44,10.46,0.41,4.27
1993-08-26,600650,4.32,4.12,4.32,4.02,2192,4244000.0,6.93,-4.85,-0.21,1.37
1993-08-27,600650,4.12,4.02,4.21,3.87,3225,6168000.0,8.25,-2.43,-0.1,2.02
1993-08-30,600650,3.97,4.04,4.25,3.88,1757,3395000.0,9.2,0.5,0.02,1.1
1993-08-31,600650,4.13,4.02,4.28,3.97,968,2087000.0,7.67,-0.5,-0.02,0.61
1993-09-01,600650,4.06,4.04,4.15,3.97,793,1521000.0,4.48,0.5,0.02,0.5
1993-09-02,600650,4.02,4.16,4.16,3.94,1126,2146000.0,5.45,2.97,0.12,0.7
1993-09-03,600650,4.21,4.37,4.45,4.16,3221,6354000.0,6.97,5.05,0.21,2.01
1993-09-06,600650,4.65,4.76,4.92,4.49,5169,10522000.0,9.84,8.92,0.39,3.23
1993-09-07,600650,4.73,4.21,4.76,3.63,2796,5621000.0,23.74,-11.55,-0.55,1.75
1993-09-08,600650,4.32,4.23,4.35,4.06,2413,4706000.0,6.89,0.48,0.02,1.51
1993-09-09,600650,4.3,4.16,4.3,4.1,1280,2493000.0,4.73,-1.65,-0.07,0.8
1993-09-10,600650,4.16,4.06,4.19,4.01,1416,2740000.0,4.33,-2.4,-0.1,0.89
1993-09-13,600650,3.92,3.82,4.01,3.68,3099,5792000.0,8.13,-5.91,-0.24,1.94
1993-09-14,600650,3.78,3.79,3.84,3.55,1317,2445000.0,7.59,-0.79,-0.03,0.82
1993-09-15,600650,3.78,3.81,3.92,3.78,925,1730000.0,3.69,0.53,0.02,0.58
1993-09-16,600650,3.87,3.69,3.87,3.63,1100,2039000.0,6.3,-3.15,-0.12,0.69
1993-09-17,600650,3.69,3.92,3.92,3.58,792,1482000.0,9.21,6.23,0.23,0.5
1993-09-20,600650,3.8,3.86,3.91,3.66,532,994000.0,6.38,-1.53,-0.06,0.33
1993-09-21,600650,3.85,4.04,4.11,3.85,1171,2239000.0,6.74,4.66,0.18,0.73
1993-09-22,600650,4.06,3.93,4.1,3.92,504,961000.0,4.46,-2.72,-0.11,0.32
1993-09-23,600650,4.04,3.97,4.04,3.94,681,1295000.0,2.54,1.02,0.04,0.43
1993-09-24,600650,3.85,3.85,4.44,3.7,1453,2759000.0,18.64,-3.02,-0.12,0.91
