日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2008-09-05,002270,3.31,3.7,3.77,3.12,251944,301344111.02,35.52,102.19,1.87,86.28
2008-09-08,002270,3.16,3.07,3.31,3.07,25047,28040919.7,6.49,-17.03,-0.63,8.58
2008-09-09,002270,2.5,2.5,2.6,2.5,39163,39184814.78,3.26,-18.57,-0.57,13.41
2008-09-10,002270,2.09,2.18,2.34,1.99,126964,118408898.31,14.0,-12.8,-0.32,43.48
2008-09-11,002270,2.06,1.93,2.11,1.88,66257,59602156.57,10.55,-11.47,-0.25,22.69
2008-09-12,002270,1.93,2.02,2.12,1.86,65289,58826864.91,13.47,4.66,0.09,22.36
2008-09-16,002270,1.96,1.68,1.96,1.62,63555,54488176.95,16.83,-16.83,-0.34,21.77
2008-09-17,002270,1.68,1.73,1.75,1.55,39563,33151945.85,11.9,2.98,0.05,13.55
2008-09-18,002270,1.57,1.59,1.68,1.35,41682,33908035.74,19.08,-8.09,-0.14,14.27
2008-09-19,002270,1.89,2.01,2.01,1.88,66433,59607452.88,8.18,26.42,0.42,22.75
2008-09-22,002270,2.47,2.32,2.48,2.13,108753,105369404.96,17.41,15.42,0.31,37.24
2008-09-23,002270,2.05,1.82,2.1,1.82,48860,43430727.95,12.07,-21.55,-0.5,16.73
2008-09-24,002270,1.66,1.75,1.75,1.59,34087,28599762.76,8.79,-3.85,-0.07,11.67
2008-09-25,002270,1.69,1.83,1.92,1.69,39421,34262082.2,13.14,4.57,0.08,13.5
2008-09-26,002270,1.84,1.68,1.91,1.6,28613,24248805.59,16.94,-8.2,-0.15,9.8
2008-10-06,002270,1.5,1.38,1.56,1.38,22537,18046000.47,10.71,-17.86,-0.3,7.72
2008-10-07,002270,1.24,1.37,1.41,1.19,17291,13210575.52,15.94,-0.72,-0.01,5.92
2008-10-08,002270,1.27,1.23,1.37,1.19,12339,9344417.31,13.14,-10.22,-0.14,4.23
2008-10-09,002270,1.31,1.19,1.36,1.19,18236,13861261.27,13.82,-3.25,-0.04,6.25
2008-10-13,002270,0.83,1.01,1.01,0.81,30511,20816807.15,16.81,-15.13,-0.18,10.45
2008-10-14,002270,1.16,0.8,1.17,0.8,25921,18280009.1,36.63,-20.79,-0.21,8.88
2008-10-15,002270,0.78,0.91,0.98,0.78,16311,11119282.84,25.0,13.75,0.11,5.59
2008-10-16,002270,0.75,0.58,0.78,0.55,15290,9871138.23,25.27,-36.26,-0.33,5.24
2008-10-17,002270,0.61,0.58,0.65,0.55,12108,7616033.48,17.24,0.0,0.0,4.15
2008-10-20,002270,0.59,0.72,0.73,0.55,17123,10965717.84,31.03,24.14,0.14,5.86
2008-10-21,002270,0.72,0.76,0.87,0.7,20955,13968405.86,23.61,5.56,0.04,7.18
2008-10-22,002270,0.75,0.96,1.05,0.73,45027,31236674.99,42.11,26.32,0.2,15.42
2008-10-23,002270,0.86,1.13,1.19,0.84,49957,36095710.87,36.46,17.71,0.17,17.11
2008-10-24,002270,1.11,1.15,1.21,1.04,31992,23342547.18,15.04,1.77,0.02,10.96
2008-10-27,002270,1.06,0.96,1.16,0.96,32907,23754540.73,17.39,-16.52,-0.19,11.27
2008-10-28,002270,0.84,1.18,1.2,0.84,21455,15518606.19,37.5,22.92,0.22,7.35
2008-10-29,002270,1.21,0.98,1.21,0.96,22057,15953634.59,21.19,-16.95,-0.2,7.55
2008-10-30,002270,1.01,0.92,1.06,0.84,22646,15844807.99,22.45,-6.12,-0.06,7.76
2008-10-31,002270,0.91,0.88,0.95,0.86,9618,6604689.23,9.78,-4.35,-0.04,3.29
2008-11-03,002270,0.87,0.94,1.03,0.86,8737,6119338.91,19.32,6.82,0.06,2.99
2008-11-04,002270,0.91,0.85,0.98,0.79,8533,5788175.99,20.21,-9.57,-0.09,2.92
2008-11-05,002270,0.9,1.1,1.14,0.85,17832,12694737.1,34.12,29.41,0.25,6.11
2008-11-06,002270,0.99,1.04,1.13,0.97,14421,10347612.59,14.55,-5.45,-0.06,4.94
2008-11-07,002270,0.98,1.14,1.2,0.93,19267,14066136.98,25.96,9.62,0.1,6.6
2008-11-10,002270,1.19,1.43,1.47,1.17,32519,25295943.38,26.32,25.44,0.29,11.14
2008-11-11,002270,1.47,1.33,1.58,1.32,38976,31182647.14,18.18,-6.99,-0.1,13.35
2008-11-12,002270,1.29,1.61,1.66,1.27,31330,25234710.23,29.32,21.05,0.28,10.73
2008-11-13,002270,1.52,1.68,1.82,1.52,51138,43235774.95,18.63,4.35,0.07,17.51
2008-11-14,002270,1.67,1.77,1.79,1.55,45439,38267351.98,14.29,5.36,0.09,15.56
2008-11-17,002270,1.77,1.96,2.02,1.69,52544,46381734.59,18.64,10.73,0.19,17.99
2008-11-18,002270,1.96,1.5,2.07,1.5,45931,39326968.72,29.08,-23.47,-0.46,15.73
2008-11-19,002270,1.57,1.76,1.82,1.49,35930,30166552.4,22.0,17.33,0.26,12.3
2008-11-20,002270,1.65,1.67,1.85,1.58,34640,29165907.44,15.34,-5.11,-0.09,11.86
2008-11-21,002270,1.47,1.66,1.83,1.37,38152,31436683.67,27.54,-0.6,-0.01,13.07
2008-11-24,002270,1.71,1.6,1.84,1.57,29205,24915849.86,16.27,-3.61,-0.06,10.0
2008-11-25,002270,1.7,1.52,1.76,1.41,20940,17000986.92,21.88,-5.0,-0.08,7.17
2008-11-26,002270,1.5,1.52,1.6,1.43,12462,10103402.19,11.18,0.0,0.0,4.27
2008-11-27,002270,1.78,1.57,1.82,1.56,39178,33143779.66,17.11,3.29,0.05,13.42
2008-11-28,002270,1.52,1.57,1.73,1.52,18833,15621778.63,13.38,0.0,0.0,6.45
2008-12-01,002270,1.53,1.99,1.99,1.5,50125,43973300.15,31.21,26.75,0.42,17.17
2008-12-02,002270,1.93,2.01,2.2,1.86,66713,60942915.07,17.09,1.01,0.02,22.85
2008-12-03,002270,2.03,2.29,2.47,2.03,59768,57533910.95,21.89,13.93,0.28,20.47
2008-12-04,002270,2.33,2.29,2.59,2.28,69803,69226274.68,13.54,0.0,0.0,23.91
2008-12-05,002270,2.23,2.78,2.78,2.11,96169,95717353.33,29.26,21.4,0.49,26.35
2008-12-08,002270,2.88,3.32,3.32,2.6,101796,110046536.77,25.9,19.42,0.54,27.89
2008-12-09,002270,3.21,2.96,3.44,2.84,84329,95759836.84,18.07,-10.84,-0.36,23.1
2008-12-10,002270,2.91,3.52,3.52,2.86,87581,100175314.87,22.3,18.92,0.56,23.99
2008-12-11,002270,3.52,3.33,3.91,3.27,112005,135284831.68,18.18,-5.4,-0.19,30.69
2008-12-12,002270,3.27,2.97,3.31,2.82,76181,84164217.68,14.71,-10.81,-0.36,20.87
2008-12-15,002270,3.0,2.86,3.17,2.68,60295,65092444.48,16.5,-3.7,-0.11,16.52
2008-12-16,002270,2.75,3.02,3.06,2.6,44423,47614722.72,16.08,5.59,0.16,12.17
2008-12-17,002270,3.02,2.97,3.25,2.95,49840,55588578.04,9.93,-1.66,-0.05,13.65
2008-12-18,002270,2.91,2.97,3.0,2.77,36952,39709400.01,7.74,0.0,0.0,10.12
2008-12-19,002270,2.96,3.3,3.52,2.91,71842,82355243.88,20.54,11.11,0.33,19.68
2008-12-22,002270,3.27,3.83,3.9,3.24,103475,126842913.86,20.0,16.06,0.53,28.35
2008-12-23,002270,3.82,3.18,3.82,3.18,80581,95590365.58,16.71,-16.97,-0.65,22.08
2008-12-24,002270,2.97,3.07,3.24,2.8,45793,50313251.64,13.84,-3.46,-0.11,12.55
2008-12-25,002270,3.02,3.14,3.25,2.91,43505,48562385.67,11.07,2.28,0.07,11.92
2008-12-26,002270,3.27,3.19,3.45,3.16,49178,56787231.39,9.24,1.59,0.05,13.47
2008-12-29,002270,3.04,2.87,3.11,2.61,41659,44032822.87,15.67,-10.03,-0.32,11.41
2008-12-30,002270,2.73,2.95,3.15,2.73,37650,41263810.0,14.63,2.79,0.08,10.32
2008-12-31,002270,3.0,2.95,3.13,2.93,33194,36672677.47,6.78,0.0,0.0,9.09
2009-01-05,002270,3.06,3.19,3.21,2.96,31749,35673265.16,8.47,8.14,0.24,8.7
2009-01-06,002270,3.18,3.47,3.62,3.13,67181,79386205.55,15.36,8.78,0.28,18.41
2009-01-07,002270,3.42,3.6,3.72,3.38,51563,62469393.52,9.8,3.75,0.13,14.13
2009-01-08,002270,3.46,4.22,4.22,3.42,130072,169318189.97,22.22,17.22,0.62,35.64
2009-01-09,002270,4.28,4.65,4.88,4.19,130126,180826474.25,16.35,10.19,0.43,35.65
2009-01-12,002270,4.65,4.72,4.98,4.46,81041,115433752.84,11.18,1.51,0.07,22.2
2009-01-13,002270,4.5,4.02,4.65,3.99,77043,104314489.23,13.98,-14.83,-0.7,21.11
2009-01-14,002270,3.95,4.69,4.69,3.95,83412,115597577.87,18.41,16.67,0.67,22.85
2009-01-15,002270,4.82,4.67,5.15,4.66,96703,141581653.24,10.45,-0.43,-0.02,26.49
2009-01-16,002270,4.64,4.6,4.86,4.4,64165,90390708.88,9.85,-1.5,-0.07,17.58
2009-01-19,002270,4.55,4.65,4.7,4.37,42639,59234514.8,7.17,1.09,0.05,11.68
2009-01-20,002270,4.61,4.63,4.74,4.44,33433,47436686.1,6.45,-0.43,-0.02,9.16
2009-01-21,002270,4.49,4.37,4.54,4.32,39892,54836000.81,4.75,-5.62,-0.26,10.93
2009-01-22,002270,4.39,4.57,4.69,4.34,38041,53241534.44,8.01,4.58,0.2,10.42
2009-01-23,002270,4.56,4.33,4.65,4.33,31267,42776884.68,7.0,-5.25,-0.24,8.57
2009-02-02,002270,4.38,4.41,4.53,4.3,21615,29770075.58,5.31,1.85,0.08,5.92
2009-02-03,002270,4.39,5.03,5.11,4.39,68146,99899853.51,16.33,14.06,0.62,18.67
2009-02-04,002270,4.97,4.91,5.05,4.81,46458,68230517.55,4.77,-2.39,-0.12,12.73
2009-02-05,002270,4.92,4.71,5.26,4.65,50188,74399546.02,12.42,-4.07,-0.2,13.75
2009-02-06,002270,4.67,4.86,4.91,4.67,41350,60055162.94,5.1,3.18,0.15,11.33
2009-02-09,002270,4.86,4.99,5.11,4.66,55963,81976947.78,9.26,2.67,0.13,15.33
2009-02-10,002270,4.9,4.98,5.04,4.75,46986,68736942.46,5.81,-0.2,-0.01,12.87
2009-02-11,002270,4.86,5.21,5.5,4.79,86497,133162703.89,14.26,4.62,0.23,23.7
2009-02-12,002270,5.16,5.0,5.32,4.78,43124,63958747.02,10.36,-4.03,-0.21,11.81
2009-02-13,002270,4.95,5.07,5.13,4.88,44546,66219836.29,5.0,1.4,0.07,12.2
2009-02-16,002270,5.12,4.98,5.15,4.88,48311,71556010.4,5.33,-1.78,-0.09,13.24
2009-02-17,002270,4.98,5.02,5.37,4.95,74332,113218593.74,8.43,0.8,0.04,20.36
2009-02-18,002270,4.84,4.43,5.04,4.42,51521,73988223.16,12.35,-11.75,-0.59,14.12
2009-02-19,002270,4.47,4.65,4.76,4.23,52148,73056543.27,11.96,4.97,0.22,14.29
2009-02-20,002270,4.66,4.75,4.8,4.42,37837,53666652.07,8.17,2.15,0.1,10.37
2009-02-23,002270,4.7,4.93,5.04,4.6,37889,55639275.45,9.26,3.79,0.18,10.38
2009-02-24,002270,4.84,4.54,5.06,4.5,40306,57833821.77,11.36,-7.91,-0.39,11.04
2009-02-25,002270,4.55,5.08,5.1,4.45,67462,98445301.82,14.32,11.89,0.54,18.48
2009-02-26,002270,5.18,4.7,5.78,4.39,94211,146506763.8,27.36,-7.48,-0.38,25.81
2009-02-27,002270,4.29,3.97,4.38,3.97,50086,65463732.3,8.72,-15.53,-0.73,13.72
2009-03-02,002270,3.58,3.79,3.99,3.33,38888,47984781.63,16.62,-4.53,-0.18,10.65
2009-03-03,002270,3.61,3.64,3.82,3.47,26036,31758903.85,9.23,-3.96,-0.15,7.13
2009-03-04,002270,3.68,4.07,4.09,3.68,36889,47548905.5,11.26,11.81,0.43,10.11
2009-03-05,002270,4.13,4.0,4.34,3.78,42766,55843755.12,13.76,-1.72,-0.07,11.72
2009-03-06,002270,3.89,3.88,3.95,3.78,18890,23914977.99,4.25,-3.0,-0.12,5.18
2009-03-09,002270,3.9,3.66,4.03,3.65,22614,28494170.89,9.79,-5.67,-0.22,6.2
2009-03-10,002270,3.6,3.94,3.97,3.54,20129,25268682.99,11.75,7.65,0.28,5.51
2009-03-11,002270,4.03,3.82,4.09,3.78,21351,27375384.01,7.87,-3.05,-0.12,5.85
2009-03-12,002270,3.83,3.93,4.01,3.69,17235,21904985.01,8.38,2.88,0.11,4.72
2009-03-13,002270,3.93,3.97,4.06,3.88,22269,28685721.11,4.58,1.02,0.04,6.1
2009-03-16,002270,3.97,3.94,4.0,3.73,16064,20327656.67,6.8,-0.76,-0.03,4.4
2009-03-17,002270,3.94,4.16,4.26,3.89,29919,39273668.24,9.39,5.58,0.22,8.2
2009-03-18,002270,4.19,4.3,4.47,4.14,38019,51574523.95,7.93,3.37,0.14,10.42
2009-03-19,002270,4.36,4.59,4.7,4.34,40665,57067329.03,8.37,6.74,0.29,11.14
2009-03-20,002270,4.6,4.49,4.61,4.36,33298,45961632.61,5.45,-2.18,-0.1,9.12
2009-03-23,002270,4.24,4.43,4.48,4.19,46745,63698699.76,6.46,-1.34,-0.06,12.81
2009-03-24,002270,4.44,4.59,4.75,4.39,48169,67724890.57,8.13,3.61,0.16,13.2
2009-03-25,002270,4.57,4.26,4.57,4.23,30147,41286309.24,7.41,-7.19,-0.33,8.26
2009-03-26,002270,4.24,4.33,4.37,4.03,25056,33441910.39,7.98,1.64,0.07,6.86
2009-03-27,002270,4.33,4.27,4.37,4.21,26898,36261436.57,3.7,-1.39,-0.06,7.37
2009-03-30,002270,4.27,4.45,4.5,4.15,31985,43754035.15,8.2,4.22,0.18,8.76
2009-03-31,002270,4.34,4.63,4.64,4.2,42007,58617259.63,9.89,4.04,0.18,11.51
2009-04-01,002270,4.63,4.8,4.8,4.55,50159,71358330.47,5.4,3.67,0.17,13.74
2009-04-02,002270,4.8,4.75,4.9,4.72,49926,72510998.1,3.75,-1.04,-0.05,13.68
2009-04-03,002270,4.8,5.04,5.26,4.71,69820,104202972.57,11.58,6.11,0.29,19.13
2009-04-07,002270,5.11,5.14,5.29,4.91,47429,71466306.49,7.54,1.98,0.1,12.99
2009-04-08,002270,5.05,4.46,5.11,4.44,48086,69298410.41,13.04,-13.23,-0.68,13.17
2009-04-09,002270,4.47,4.77,4.8,4.39,35275,49803284.38,9.19,6.95,0.31,9.66
2009-04-10,002270,4.79,4.86,4.91,4.56,45349,65661050.7,7.34,1.89,0.09,12.42
